   1    2   30            e-   301      -30.7967       258.589       156.419      -30.7958       258.588       156.419   0.00945772            0   0.00945772  1.28647e-09       UserLimit             eIoni             compt
   1    2   29            e-   301      -35.6997       260.609       147.151      -35.7037        260.62       147.147    0.0315498            0    0.0315498  1.25095e-09       UserLimit             eIoni             compt
   1    2   28            e-   301      -33.9861       228.604       138.717      -33.9962       228.593       138.725    0.0387995            0    0.0387995  1.14044e-09       UserLimit             eIoni             compt
   1    2   27            e-   301      -13.4662       227.661       116.176      -13.2109       227.384       115.646     0.327559    0.0880752     0.239483  1.04129e-09       UserLimit             eIoni             compt
   1    2   27            e-   301      -13.2109       227.384       115.646      -13.2683       227.422       115.616     0.327559            0    0.0880752  1.04177e-09           eIoni             eIoni             compt
   2    0    1            e+   301      -456.412      -460.692       393.899      -460.654       -462.29       395.561        2.891      2.10749     0.783507  1.62908e-11       UserLimit             eIoni         UserLimit
   2    0    1            e+   301      -460.654       -462.29       395.561      -463.237      -463.246       398.086        2.891      1.60701     0.500485  2.89953e-11           eIoni             eIoni         UserLimit
   2    0    1            e+   301      -463.237      -463.246       398.086      -464.284      -462.585       400.841        2.891      1.17728     0.429726  3.93799e-11           eIoni             eIoni         UserLimit
   2    0    1            e+   301      -464.284      -462.585       400.841      -464.945       -462.42       401.648        2.891            0     0.142562   4.3074e-11           eIoni           annihil         UserLimit
   2    1    3         gamma   301      -464.945       -462.42       401.648      -498.186          -500       442.422      1.07401      1.07401            0  2.58727e-10       UserLimit    Transportation           annihil
   2    1    2         gamma   301      -464.945       -462.42       401.648      -456.132      -431.917       437.266     0.982703     0.860522            0  2.02235e-10       UserLimit             compt           annihil
   2    1    2         gamma   301      -456.132      -431.917       437.266      -455.793       -322.35           500     0.982703     0.860522            0  6.23381e-10           compt    Transportation           annihil
   2    2    4            e-   301      -456.132      -431.917       437.266      -456.069      -431.959       437.374     0.122182            0     0.122182  2.02978e-10       UserLimit             eIoni             compt
   3    0    1            e+   301      -113.994       369.535       484.163      -112.384       366.775       479.876        3.107      2.36831     0.738686   1.7275e-11       UserLimit             eIoni         UserLimit
   3    0    1            e+   301      -112.384       366.775       479.876      -112.633       364.506       476.469        3.107      1.55901     0.809307  3.11771e-11           eIoni             eIoni         UserLimit
   3    0    1            e+   301      -112.633       364.506       476.469      -112.596       364.458       476.403        3.107      1.15732    0.0114602  3.14841e-11           eIoni             eIoni         UserLimit
   3    0    1            e+   301      -112.596       364.458       476.403      -111.793       364.073       474.226        3.107     0.793858     0.363461  3.97256e-11           eIoni             eIoni         UserLimit
   3    0    1            e+   301      -111.793       364.073       474.226       -110.55       363.296       473.265        3.107     0.473014     0.320844  4.60837e-11           eIoni             eIoni         UserLimit
   3    0    1            e+   301       -110.55       363.296       473.265      -110.009       363.475        472.35        3.107     0.237854      0.23516  5.02878e-11           eIoni             eIoni         UserLimit
   3    0    1            e+   301      -110.009       363.475        472.35      -109.646       363.327       472.366        3.107            0     0.237854  5.20804e-11           eIoni             eIoni         UserLimit
   3    0    1            e+   301      -109.646       363.327       472.366      -109.646       363.327       472.366        3.107            0            0  5.20804e-11           eIoni           annihil         UserLimit
   3    1    4         gamma   301      -109.646       363.327       472.366      -95.4378       386.995       455.417     0.510999     0.310289            0  1.60134e-10       UserLimit             compt           annihil
   3    1    4         gamma   301      -95.4378       386.995       455.417      -95.4404        387.24       455.564     0.510999     0.249256            0  1.61086e-10           compt             compt           annihil
   3    1    4         gamma   301      -95.4404        387.24       455.564      -56.5727       428.935       452.965     0.510999     0.204738            0  3.51421e-10           compt             compt           annihil
   3    1    4         gamma   301      -56.5727       428.935       452.965      -29.0004       424.852       457.036     0.510999     0.117041            0  4.45382e-10           compt             compt           annihil
   3    1    4         gamma   301      -29.0004       424.852       457.036      -32.0193       426.797       457.572     0.510999    0.0927084            0  4.57493e-10           compt             compt           annihil
   3    1    4         gamma   301      -32.0193       426.797       457.572      -13.8261         451.7        426.29     0.510999    0.0863663            0  6.04022e-10           compt             compt           annihil
   3    1    4         gamma   301      -13.8261         451.7        426.29      -8.39228       450.042       422.354     0.510999    0.0822236            0  6.27076e-10           compt             compt           annihil
   3    1    4         gamma   301      -8.39228       450.042       422.354      -6.79941        451.53        419.54     0.510999    0.0651079            0  6.38948e-10           compt             compt           annihil
   3    1    4         gamma   301      -6.79941        451.53        419.54       11.8612       458.111           500     0.510999    0.0651079            0  9.15331e-10           compt    Transportation           annihil
   3    4   12            e-   301      -6.79941        451.53        419.54      -6.79874       451.531       419.536    0.0171156            0    0.0171156  6.39002e-10       UserLimit             eIoni             compt
   3    4   11            e-   301      -8.39228       450.042       422.354      -8.39212       450.042       422.354   0.00414274            0   0.00414274  6.27084e-10       UserLimit             eIoni             compt
   3    4   10            e-   301      -13.8261         451.7        426.29      -13.8264         451.7        426.29    0.0063421            0    0.0063421  6.04036e-10       UserLimit             eIoni             compt
   3    4    9            e-   301      -32.0193       426.797       457.572      -32.0259       426.798       457.576    0.0243321            0    0.0243321  4.57579e-10       UserLimit             eIoni             compt
   3    4    8            e-   301      -29.0004       424.852       457.036      -28.9294        424.83       457.039    0.0876979            0    0.0876979  4.45858e-10       UserLimit             eIoni             compt
   3    4    7            e-   301      -56.5727       428.935       452.965      -56.5759       428.957       452.961    0.0445172            0    0.0445172  3.51613e-10       UserLimit             eIoni             compt
   3    4    6            e-   301      -95.4404        387.24       455.564       -95.467       387.253        455.59    0.0610329            0    0.0610329  1.61379e-10       UserLimit             eIoni             compt
   3    4    5            e-   301      -95.4378       386.995       455.417      -95.3004        387.06       455.158      0.20071            0      0.20071  1.61571e-10       UserLimit             eIoni             compt
   3    1    3         gamma   301      -109.646       363.327       472.366      -132.809       324.739           500     0.510999     0.510999            0  2.28245e-10       UserLimit    Transportation           annihil
   3    1    2            e-   301      -112.596       364.458       476.403      -112.424       363.649       476.263     0.390229     0.087079      0.30315  3.48802e-11       UserLimit             eIoni             eIoni
   3    1    2            e-   301      -112.424       363.649       476.263      -112.426       363.668       476.334     0.390229            0     0.087079  3.53523e-11           eIoni             eIoni             eIoni
   4    0    1            e+   301      -150.281      -338.847      -459.757      -151.575      -336.916      -457.208        1.905      1.45032     0.454683  1.17704e-11       UserLimit             eIoni         UserLimit
   4    0    1            e+   301      -151.575      -336.916      -457.208      -151.445      -335.395      -454.871        1.905      1.01695     0.433363  2.14184e-11           eIoni             eIoni         UserLimit
   4    0    1            e+   301      -151.445      -335.395      -454.871      -150.004      -336.003      -453.423        1.905     0.679498     0.337456  2.89611e-11           eIoni             eIoni         UserLimit
   4    0    1            e+   301      -150.004      -336.003      -453.423      -148.555      -336.453      -453.169        1.905     0.392991     0.286507  3.46441e-11           eIoni             eIoni         UserLimit
   4    0    1            e+   301      -148.555      -336.453      -453.169      -147.962      -337.054      -453.051        1.905    0.0176816     0.375309  3.80917e-11           eIoni             eIoni         UserLimit
